user_id,TestGroup,country,age,transaction_count,total_spent
3440,B,Greece,23,6,204.93999862670898
3706,B,Greece,24,0,0
3858,B,Bulgaria,35,0,0
3879,B,Bulgaria,29,0,0
4094,A,Bulgaria,22,0,0
4493,A,Bulgaria,39,0,0
4601,A,Greece,20,5,13.949999809265137
4850,B,Greece,36,0,0
5129,A,Germany,42,0,0
5188,B,Germany,40,0,0
5261,A,Greece,29,0,0
5419,B,Greece,27,0,0
5448,A,Bulgaria,29,0,0
5574,B,Greece,34,7,87.93000102043152
5766,B,Bulgaria,39,0,0
5829,B,Germany,44,0,0
6325,A,Italy,34,0,0
6453,A,Greece,32,0,0
6719,B,Bulgaria,31,0,0
6723,B,Bulgaria,33,0,0
6800,B,Bulgaria,21,0,0
6841,B,Bulgaria,23,0,0
6869,A,Greece,35,0,0
6932,B,Greece,28,3,25.96999955177307
7142,B,Germany,57,0,0
7280,B,Italy,31,1,0.9900000095367432
7621,A,Greece,28,0,0
7693,B,Greece,41,0,0
7861,B,Bulgaria,30,0,0
7872,B,Bulgaria,22,0,0
8001,A,Greece,34,0,0
8112,B,Bulgaria,21,0,0
8223,B,Greece,39,0,0
8269,A,Greece,29,11,191.89000368118286
8426,A,Bulgaria,29,0,0
8490,B,Bulgaria,22,0,0
8700,B,Bulgaria,24,0,0
8999,A,Bulgaria,36,0,0
9090,B,Greece,25,0,0
9197,A,Greece,20,5,27.949999570846558
9257,A,Greece,32,0,0
9336,A,Bulgaria,35,0,0
9414,A,Bulgaria,31,0,0
9480,B,Germany,44,0,0
9482,A,Germany,48,0,0
9791,B,Italy,23,0,0
9912,A,Greece,24,0,0
9998,A,Bulgaria,32,0,0
10082,B,Germany,45,0,0
10419,B,Greece,29,0,0
10428,A,Greece,41,0,0
10434,B,Norway,34,0,0
10504,A,Greece,29,0,0
10762,A,Bulgaria,36,0,0
11472,A,Greece,33,0,0
11560,A,Greece,30,0,0
11776,A,Italy,36,0,0
12106,B,Greece,31,0,0
12159,B,Bulgaria,28,0,0
12181,A,Italy,25,0,0
12495,A,Bulgaria,40,0,0
12508,A,Bulgaria,27,0,0
12615,B,Greece,25,0,0
13449,B,Bulgaria,25,0,0
1353,A,Bulgaria,26,0,0
1569,B,Greece,29,0,0
1667,B,Greece,23,0,0
2084,A,Greece,26,0,0
2203,B,Bulgaria,31,0,0
2560,B,Bulgaria,36,0,0
2706,B,Bulgaria,29,0,0
3022,B,Italy,32,0,0
3024,B,Norway,24,0,0
4027,A,Greece,28,0,0
4146,B,Bulgaria,25,0,0
4356,A,Bulgaria,27,0,0
4550,B,Bulgaria,20,0,0
4649,B,Greece,29,0,0
4691,A,Bulgaria,38,1,0.9900000095367432
4746,A,Bulgaria,30,0,0
4807,B,Bulgaria,29,0,0
4949,A,Greece,21,0,0
4992,A,Bulgaria,28,2,20.979999780654907
5152,B,Bulgaria,28,0,0
5348,B,Greece,37,0,0
5400,A,Bulgaria,26,0,0
5433,A,Bulgaria,29,0,0
5693,A,Greece,27,0,0
5885,A,Greece,26,0,0
5890,B,Bulgaria,26,0,0
6016,A,Norway,38,3,25.96999955177307
6235,A,Greece,25,12,111.88000082969666
6831,A,Bulgaria,21,0,0
6856,A,Greece,21,0,0
6994,B,Greece,28,0,0
7130,B,Norway,21,0,0
7134,B,Bulgaria,20,0,0
7175,B,Greece,34,0,0
7252,B,Germany,55,0,0
7366,B,Bulgaria,32,5,215.94999527931213
7471,A,Italy,29,0,0
7633,B,Greece,26,0,0
7663,A,Germany,54,2,5.979999780654907
7766,B,Norway,32,0,0
8196,B,Bulgaria,33,0,0
8343,A,Bulgaria,30,1,4.989999771118164
8415,A,Greece,25,0,0
8748,B,Greece,36,0,0
8865,B,Italy,33,15,202.85000109672546
8873,B,Bulgaria,25,0,0
8980,B,Greece,33,0,0
9255,A,Germany,58,0,0
9469,B,Greece,31,1,0.9900000095367432
9479,A,Germany,43,0,0
9671,B,Bulgaria,25,0,0
9781,B,Greece,26,0,0
9788,A,Italy,30,0,0
10028,A,Italy,28,1,0.9900000095367432
10164,B,Greece,39,0,0
10192,B,Greece,29,0,0
10218,B,Bulgaria,31,0,0
10376,A,Greece,34,0,0
10383,B,Bulgaria,25,0,0
10997,A,Greece,33,0,0
11022,A,Italy,38,0,0
11238,B,Bulgaria,31,0,0
11353,B,Germany,37,0,0
11428,B,Greece,34,2,10.979999780654907
11530,B,Greece,37,0,0
11883,A,Greece,31,0,0
12434,A,Greece,28,0,0
12435,A,Greece,23,0,0
12438,A,Italy,32,0,0
12478,B,Greece,39,0,0
12775,A,Bulgaria,29,0,0
12835,A,Italy,28,0,0
13641,A,Greece,27,0,0
1685,B,Germany,44,0,0
1931,B,Bulgaria,36,0,0
2139,B,Bulgaria,31,2,20.979999780654907
2183,B,Bulgaria,27,0,0
2557,B,Greece,25,0,0
2824,B,Bulgaria,33,0,0
2884,B,Italy,20,0,0
2903,B,Bulgaria,32,0,0
3028,B,Bulgaria,33,0,0
3030,A,Bulgaria,27,0,0
3081,A,Greece,34,0,0
3152,B,Greece,25,0,0
3238,B,Bulgaria,24,0,0
3410,B,Italy,27,10,59.899998903274536
3503,B,Greece,25,0,0
3864,A,Bulgaria,32,0,0
4295,A,Greece,23,0,0
4383,B,Norway,33,0,0
4390,A,Germany,44,3,15.969999551773071
4411,A,Greece,34,1,4.989999771118164
4419,B,Bulgaria,22,0,0
4892,A,Greece,30,0,0
5298,B,Greece,29,0,0
5454,A,Greece,31,0,0
5666,B,Greece,23,0,0
6059,A,Bulgaria,41,0,0
6063,B,Bulgaria,33,0,0
6371,B,Greece,32,0,0
6539,B,Bulgaria,20,0,0
6635,A,Bulgaria,28,0,0
6648,A,Germany,38,7,131.93000268936157
6669,A,Greece,27,2,24.979999542236328
6752,A,Italy,27,0,0
6760,B,Bulgaria,31,1,4.989999771118164
7147,A,Bulgaria,32,0,0
7200,A,Bulgaria,36,0,0
7370,B,Bulgaria,33,0,0
7433,A,Greece,37,6,24.93999981880188
7610,A,Germany,51,0,0
7795,A,Bulgaria,27,0,0
7802,A,Bulgaria,23,0,0
7803,A,Norway,26,0,0
8111,A,Greece,25,0,0
8157,B,Italy,24,0,0
8178,A,Greece,33,3,10.969999551773071
8211,B,Greece,29,0,0
8318,A,Greece,36,0,0
8402,B,Greece,30,0,0
8620,A,Italy,33,0,0
8683,A,Norway,32,0,0
8790,A,Bulgaria,32,0,0
8902,B,Greece,36,0,0
8911,B,Bulgaria,24,0,0
9142,A,Greece,37,0,0
9210,B,Greece,33,10,67.89999842643738
9385,A,Greece,34,0,0
9458,B,Bulgaria,30,0,0
9571,B,Italy,32,0,0
9734,B,Italy,35,0,0
9776,A,Italy,34,2,10.979999780654907
9784,B,Italy,33,0,0
10086,A,Bulgaria,27,0,0
10146,A,Greece,40,0,0
10545,B,Bulgaria,33,0,0
10812,A,Norway,19,9,54.90999913215637
10990,A,Bulgaria,38,0,0
11310,B,Greece,25,0,0
11688,B,Germany,43,0,0
11739,B,Germany,56,1,0.9900000095367432
12336,B,Italy,29,0,0
12511,B,Greece,23,0,0
12907,A,Bulgaria,37,0,0
13084,B,Bulgaria,28,0,0
13730,B,Bulgaria,32,0,0
1529,B,Greece,40,0,0
1573,A,Italy,31,0,0
1870,A,Greece,26,0,0
2121,A,Norway,34,1,9.989999771118164
2177,B,Bulgaria,35,0,0
2693,A,Bulgaria,28,0,0
2936,A,Bulgaria,31,0,0
3259,B,Greece,32,0,0
3371,B,Bulgaria,28,7,87.93000102043152
3420,A,Bulgaria,23,7,48.929999351501465
3717,A,Greece,27,0,0
3869,A,Bulgaria,29,0,0
3947,A,Italy,23,0,0
4047,A,Greece,26,0,0
4201,A,Bulgaria,23,0,0
4360,B,Bulgaria,29,0,0
4568,B,Germany,45,1,19.989999771118164
4724,A,Bulgaria,18,11,179.88999676704407
5437,A,Greece,31,0,0
5671,A,Italy,35,0,0
5772,A,Bulgaria,29,0,0
5969,B,Bulgaria,31,0,0
6133,B,Greece,24,0,0
6147,B,Greece,27,0,0
6287,A,Greece,25,0,0
6377,A,Bulgaria,31,0,0
6444,B,Bulgaria,29,0,0
6461,A,Germany,49,0,0
6518,A,Bulgaria,28,0,0
6670,B,Bulgaria,27,0,0
6757,B,Bulgaria,27,0,0
7253,A,Greece,25,0,0
7377,A,Germany,45,1,49.9900016784668
7487,B,Bulgaria,20,0,0
7600,A,Bulgaria,27,1,4.989999771118164
7738,A,Bulgaria,32,0,0
7763,B,Bulgaria,31,1,99.98999786376953
7856,B,Bulgaria,20,1,4.989999771118164
8057,B,Germany,48,3,15.969999551773071
8205,A,Greece,23,0,0
8281,B,Bulgaria,32,0,0
8478,B,Greece,25,0,0
8734,B,Bulgaria,37,0,0
8953,B,Greece,23,0,0
9173,A,Greece,32,1,0.9900000095367432
9235,A,Bulgaria,20,0,0
9317,A,Bulgaria,26,0,0
9425,B,Bulgaria,30,0,0
9568,A,Greece,30,0,0
10254,A,Italy,30,2,109.9799976348877
10338,A,Italy,29,5,125.95000290870667
10426,B,Bulgaria,35,0,0
10445,A,Greece,23,0,0
10503,B,Italy,37,4,31.959999561309814
10798,B,Germany,44,1,19.989999771118164
11236,A,Greece,24,1,9.989999771118164
11442,A,Bulgaria,30,0,0
11515,B,Bulgaria,24,0,0
11695,B,Bulgaria,25,0,0
12071,B,Bulgaria,25,0,0
12072,A,Italy,25,0,0
12289,A,Bulgaria,23,0,0
12377,A,Bulgaria,26,0,0
12569,B,Bulgaria,27,0,0
12600,B,Greece,25,0,0
12627,B,Norway,23,1,99.98999786376953
12940,B,Greece,33,0,0
16,A,Bulgaria,24,0,0
92,B,Bulgaria,36,0,0
174,A,Italy,31,0,0
194,A,Italy,32,0,0
199,A,Italy,32,0,0
215,A,Italy,32,0,0
230,A,Italy,40,0,0
270,B,Germany,44,0,0
327,A,Bulgaria,28,0,0
331,A,Italy,29,0,0
391,B,Greece,34,0,0
432,B,Bulgaria,40,0,0
461,B,Italy,28,0,0
465,B,Italy,24,0,0
498,A,Greece,26,0,0
501,A,Italy,31,0,0
505,A,Italy,31,0,0
516,B,Bulgaria,35,0,0
554,B,Bulgaria,34,0,0
578,A,Bulgaria,34,0,0
598,A,Greece,29,0,0
652,B,Bulgaria,39,0,0
654,B,Norway,36,0,0
707,A,Bulgaria,38,0,0
746,A,Bulgaria,31,0,0
778,A,Greece,25,0,0
811,A,Greece,25,0,0
818,A,Bulgaria,32,0,0
823,A,Bulgaria,39,0,0
834,B,Greece,31,0,0
837,A,Greece,20,0,0
861,A,Greece,23,0,0
907,A,Greece,24,0,0
915,B,Greece,20,0,0
927,B,Bulgaria,38,0,0
1000,B,Bulgaria,30,0,0
1056,B,Bulgaria,40,0,0
1092,B,Greece,35,0,0
1110,B,Bulgaria,38,0,0
1111,B,Bulgaria,24,0,0
1125,A,Bulgaria,30,0,0
1153,A,Bulgaria,36,0,0
1157,A,Bulgaria,23,0,0
1159,A,Bulgaria,25,0,0
1181,A,Bulgaria,19,0,0
1193,B,Bulgaria,32,0,0
1201,A,Bulgaria,31,0,0
1221,B,Bulgaria,34,0,0
1265,B,Bulgaria,26,0,0
1323,B,Greece,31,0,0
1335,A,Greece,34,0,0
1342,A,Bulgaria,24,0,0
1351,B,Bulgaria,31,0,0
2625,A,Germany,45,0,0
2985,B,Italy,32,0,0
6155,B,Bulgaria,24,0,0
9510,A,Germany,50,0,0
10560,A,Italy,22,0,0
11624,A,Italy,34,0,0
12202,A,Bulgaria,34,0,0
12583,B,Bulgaria,31,0,0
12628,B,Germany,44,1,49.9900016784668
12800,A,Bulgaria,31,0,0
13082,A,Bulgaria,24,0,0
7890,B,Greece,22,0,0
12405,B,Germany,35,0,0
12623,A,Bulgaria,23,0,0
13308,A,Greece,33,0,0
13343,A,Bulgaria,26,0,0
13676,A,Greece,31,0,0
2035,A,Greece,34,0,0
4166,B,Norway,33,0,0
5064,B,Bulgaria,32,0,0
6138,B,Bulgaria,36,0,0
9308,A,Germany,46,0,0
11056,A,Greece,26,0,0
11339,B,Bulgaria,18,0,0
11956,B,Germany,43,3,51.97000169754028
12509,A,Greece,35,0,0
13208,B,Germany,46,0,0
3316,B,Greece,28,0,0
3470,A,Bulgaria,25,0,0
5307,B,Greece,41,0,0
6200,A,Bulgaria,28,0,0
6214,B,Italy,27,0,0
10696,A,Italy,23,1,0.9900000095367432
10888,A,Bulgaria,35,0,0
12378,A,Greece,27,1,99.98999786376953
13104,B,Bulgaria,25,0,0
13252,A,Greece,25,0,0
13719,B,Greece,23,0,0
13934,A,Bulgaria,23,0,0
3163,A,Italy,33,0,0
3973,B,Bulgaria,37,0,0
7891,B,Bulgaria,30,0,0
9943,B,Bulgaria,30,0,0
11167,B,Greece,25,0,0
12479,A,Germany,48,1,19.989999771118164
12529,B,Bulgaria,25,0,0
12711,A,Bulgaria,32,0,0
13259,B,Bulgaria,30,0,0
13708,A,Germany,41,0,0
2241,B,Greece,28,0,0
4952,B,Greece,24,0,0
5304,A,Greece,40,0,0
5562,B,Greece,30,0,0
6529,B,Greece,24,2,69.98000144958496
11042,B,Italy,41,0,0
11372,B,Bulgaria,25,0,0
11666,A,Greece,32,0,0
12188,A,Germany,54,2,20.979999780654907
12620,A,Greece,31,0,0
12956,B,Bulgaria,27,0,0
13740,B,Bulgaria,33,0,0
1472,A,Greece,27,0,0
2398,B,Greece,28,0,0
2720,B,Bulgaria,31,0,0
4675,A,Bulgaria,31,0,0
12351,B,Italy,30,0,0
12772,B,Greece,25,0,0
13795,B,Italy,24,0,0
13900,A,Bulgaria,38,0,0
13935,B,Germany,45,0,0
1938,B,Bulgaria,24,0,0
3132,A,Greece,31,0,0
3504,A,Germany,47,0,0
6491,A,Greece,21,0,0
7509,A,Italy,34,0,0
8228,A,Bulgaria,29,0,0
9379,B,Greece,25,0,0
10880,A,Bulgaria,23,0,0
11197,B,Bulgaria,24,0,0
11235,A,Germany,43,0,0
12245,B,Bulgaria,23,0,0
12726,A,Greece,31,0,0
13922,A,Bulgaria,35,0,0
1657,A,Greece,28,0,0
1761,A,Greece,29,0,0
3628,A,Norway,41,0,0
3850,A,Greece,36,0,0
6238,A,Greece,37,0,0
7664,A,Greece,33,0,0
8376,A,Greece,37,0,0
8488,A,Greece,38,1,0.9900000095367432
10345,A,Italy,33,0,0
11214,B,Italy,20,0,0
12266,B,Bulgaria,19,0,0
12341,A,Germany,45,0,0
13311,A,Greece,35,0,0
13591,A,Bulgaria,35,0,0
13763,A,Greece,35,0,0
13773,B,Greece,35,0,0
7214,A,Bulgaria,23,0,0
8272,B,Bulgaria,30,0,0
11188,A,Bulgaria,30,0,0
12109,B,Bulgaria,37,0,0
12284,A,Greece,22,0,0
12596,B,Italy,20,0,0
12829,B,Germany,41,0,0
13032,A,Bulgaria,27,0,0
4154,B,Greece,28,0,0
8670,A,Italy,38,1,99.98999786376953
9477,B,Greece,24,0,0
9954,A,Bulgaria,29,0,0
10804,A,Bulgaria,24,0,0
11541,B,Bulgaria,30,0,0
11600,A,Bulgaria,29,0,0
12652,B,Bulgaria,27,0,0
12891,A,Germany,42,0,0
13601,A,Italy,27,0,0
13702,B,Italy,33,0,0
13936,A,Greece,32,0,0
2538,A,Italy,27,0,0
2895,A,Greece,24,0,0
4262,A,Italy,41,0,0
7477,B,Bulgaria,23,0,0
9217,B,Germany,40,1,0.9900000095367432
10443,A,Greece,39,0,0
10819,B,Bulgaria,34,0,0
11537,B,Germany,38,0,0
12084,B,Greece,29,2,59.98000144958496
13026,B,Greece,32,0,0
13137,A,Bulgaria,28,0,0
13332,B,Bulgaria,34,0,0
2374,B,Bulgaria,25,0,0
3077,B,Italy,28,0,0
7061,A,Bulgaria,29,0,0
7349,B,Bulgaria,36,0,0
7739,A,Italy,33,0,0
9466,A,Greece,34,4,65.96000123023987
10256,A,Germany,49,0,0
10980,A,Bulgaria,26,0,0
11691,B,Bulgaria,29,0,0
11848,A,Germany,44,0,0
11961,A,Italy,34,0,0
13223,A,Germany,48,0,0
13399,B,Italy,25,0,0
13437,B,Bulgaria,26,0,0
13439,A,Bulgaria,38,0,0
13867,A,Greece,21,0,0
2849,A,Bulgaria,28,0,0
5203,A,Greece,27,0,0
9017,A,Greece,36,0,0
10283,A,Greece,32,0,0
11041,A,Bulgaria,32,0,0
11172,B,Italy,23,0,0
11703,A,Bulgaria,24,0,0
12167,A,Greece,24,1,0.9900000095367432
12581,A,Bulgaria,23,0,0
13888,A,Norway,34,0,0
13910,A,Italy,28,0,0
2526,A,Bulgaria,38,0,0
4674,B,Germany,50,0,0
11989,B,Bulgaria,37,0,0
12537,B,Greece,33,1,19.989999771118164
13620,A,Bulgaria,28,0,0
3843,B,Bulgaria,28,0,0
6366,A,Greece,25,0,0
7595,A,Greece,25,1,9.989999771118164
8454,B,Italy,20,3,2.9700000286102295
11711,A,Germany,44,0,0
11809,A,Italy,33,0,0
12598,A,Greece,37,0,0
13870,A,Greece,28,0,0
4335,A,Bulgaria,36,0,0
5173,B,Italy,27,0,0
10507,A,Greece,30,0,0
13296,A,Italy,33,0,0
13587,B,Bulgaria,22,0,0
13833,B,Bulgaria,18,0,0
2505,A,Bulgaria,31,0,0
2717,B,Bulgaria,31,0,0
3054,A,Italy,18,0,0
5501,A,Greece,23,1,9.989999771118164
6176,A,Italy,41,2,50.98000168800354
10670,B,Greece,30,0,0
12255,A,Greece,33,0,0
12403,B,Greece,30,0,0
12966,A,Bulgaria,31,0,0
13001,A,Italy,29,0,0
13516,A,Bulgaria,38,0,0
13849,B,Bulgaria,34,0,0
1106,B,Bulgaria,31,0,0
1696,B,Bulgaria,29,0,0
3561,B,Bulgaria,29,0,0
5317,B,Bulgaria,21,0,0
7203,B,Italy,35,0,0
8597,B,Bulgaria,29,0,0
10287,B,Bulgaria,24,0,0
11204,A,Germany,44,0,0
12911,A,Bulgaria,32,0,0
13326,B,Norway,41,0,0
13529,B,Greece,24,0,0
2393,B,Bulgaria,39,0,0
2739,B,Germany,41,0,0
4836,B,Bulgaria,22,0,0
8657,A,Bulgaria,37,0,0
9236,A,Greece,33,0,0
12316,A,Bulgaria,31,0,0
12445,A,Greece,26,2,24.979999542236328
12870,B,Italy,24,0,0
5750,B,Bulgaria,31,0,0
5818,B,Italy,32,0,0
6056,A,Greece,30,0,0
6445,B,Germany,49,0,0
9082,A,Bulgaria,31,1,0.9900000095367432
9376,B,Italy,35,0,0
9569,B,Greece,25,0,0
10172,B,Bulgaria,26,0,0
11787,A,Italy,26,0,0
12189,B,Greece,24,0,0
12699,B,Norway,27,0,0
13240,B,Italy,26,0,0
13417,A,Norway,29,0,0
13663,A,Bulgaria,29,0,0
13667,B,Greece,31,0,0
13677,B,Germany,37,0,0
13906,A,Germany,47,0,0
7472,B,Greece,24,0,0
7882,B,Norway,30,0,0
8565,A,Bulgaria,24,0,0
9608,B,Greece,36,0,0
9646,A,Greece,36,0,0
9965,A,Italy,33,2,10.979999780654907
10425,B,Italy,25,0,0
10436,A,Bulgaria,29,0,0
11028,A,Italy,32,0,0
11122,A,Greece,24,0,0
12004,B,Bulgaria,39,0,0
12229,B,Bulgaria,34,0,0
12315,B,Greece,33,0,0
12324,B,Italy,20,0,0
12901,A,Germany,43,0,0
13507,A,Greece,25,0,0
13731,A,Italy,25,0,0
13803,B,Bulgaria,35,0,0
13841,B,Bulgaria,24,0,0
10357,B,Norway,38,0,0
12651,B,Italy,35,0,0
12914,B,Greece,36,0,0
12944,B,Greece,21,0,0
13479,A,Bulgaria,33,0,0
2220,B,Norway,26,0,0
3940,B,Norway,37,0,0
6665,B,Bulgaria,31,0,0
9249,A,Greece,22,0,0
9821,A,Greece,22,0,0
11813,B,Greece,23,0,0
12360,A,Greece,34,0,0
13347,A,Greece,27,0,0
1661,A,Bulgaria,32,0,0
2633,B,Italy,30,0,0
3580,A,Bulgaria,30,0,0
4468,B,Germany,57,0,0
5582,B,Greece,22,0,0
6579,B,Bulgaria,27,0,0
6702,A,Greece,29,1,19.989999771118164
8296,A,Bulgaria,34,0,0
8756,A,Bulgaria,30,0,0
9332,B,Greece,18,0,0
9782,A,Greece,35,0,0
10780,B,Bulgaria,37,0,0
11099,B,Greece,28,0,0
11331,A,Germany,57,0,0
12387,A,Bulgaria,37,0,0
12412,A,Bulgaria,30,0,0
12611,B,Bulgaria,29,0,0
13820,B,Bulgaria,26,0,0
13879,B,Bulgaria,36,0,0
9378,B,Italy,35,2,50.98000168800354
10017,B,Bulgaria,30,0,0
10142,A,Bulgaria,36,0,0
10994,B,Greece,20,0,0
11154,B,Germany,47,0,0
12436,A,Bulgaria,31,0,0
13189,A,Bulgaria,35,0,0
13309,A,Bulgaria,41,0,0
13883,B,Bulgaria,40,0,0
3808,A,Germany,49,0,0
6225,A,Italy,26,0,0
8725,B,Bulgaria,29,0,0
9407,A,Norway,26,1,0.9900000095367432
10618,A,Greece,30,0,0
10676,A,Greece,34,0,0
11268,A,Germany,46,1,0.9900000095367432
12441,A,Greece,31,0,0
13234,A,Greece,29,0,0
13533,B,Bulgaria,26,0,0
13852,A,Germany,51,0,0
5918,A,Greece,32,0,0
6160,A,Germany,37,0,0
6296,B,Greece,29,0,0
6387,A,Germany,51,1,0.9900000095367432
7173,A,Greece,31,0,0
8563,A,Greece,24,0,0
9435,B,Greece,19,0,0
10861,B,Greece,31,0,0
10916,A,Italy,32,0,0
11049,B,Bulgaria,33,0,0
11569,A,Bulgaria,38,0,0
11656,B,Greece,40,0,0
13225,A,Bulgaria,36,0,0
13577,B,Italy,30,1,49.9900016784668
13923,B,Bulgaria,27,0,0
2365,A,Bulgaria,26,0,0
2379,A,Bulgaria,31,0,0
4444,A,Germany,49,0,0
5980,B,Bulgaria,37,0,0
11079,A,Bulgaria,35,0,0
11222,B,Bulgaria,20,0,0
11899,A,Italy,32,3,51.97000169754028
12972,B,Greece,37,0,0
13645,A,Germany,41,1,4.989999771118164
13914,A,Italy,30,0,0
13924,B,Italy,37,0,0
1617,B,Greece,30,0,0
10442,B,Greece,33,0,0
10848,A,Bulgaria,25,0,0
10904,A,Greece,30,0,0
12573,B,Greece,36,0,0
3906,B,Bulgaria,32,0,0
12534,B,Italy,32,0,0
12682,B,Greece,26,0,0
1704,B,Greece,34,0,0
3929,B,Bulgaria,36,0,0
4141,A,Bulgaria,31,0,0
7913,B,Bulgaria,20,0,0
8181,A,Greece,31,0,0
10370,A,Bulgaria,24,0,0
11422,B,Greece,30,0,0
11460,A,Italy,27,0,0
11751,A,Germany,41,0,0
12684,B,Greece,32,0,0
13446,B,Bulgaria,29,0,0
13669,B,Italy,24,0,0
13701,A,Italy,20,0,0
13868,B,Greece,26,0,0
2871,A,Bulgaria,29,0,0
3435,A,Italy,27,0,0
6773,B,Bulgaria,23,0,0
8591,A,Greece,18,0,0
10038,B,Bulgaria,31,0,0
10529,B,Greece,24,0,0
10665,B,Greece,30,0,0
11939,B,Greece,38,0,0
11966,A,Bulgaria,28,0,0
12722,A,Bulgaria,31,0,0
13180,A,Bulgaria,26,0,0
13486,B,Greece,27,0,0
13568,A,Italy,31,0,0
13909,B,Greece,35,0,0
2790,B,Italy,34,0,0
6545,B,Bulgaria,35,0,0
7064,B,Greece,28,0,0
8377,A,Germany,46,0,0
8572,A,Greece,38,0,0
10318,B,Greece,30,0,0
10511,B,Italy,20,0,0
11060,B,Greece,28,0,0
11580,B,Germany,46,0,0
12704,B,Bulgaria,33,0,0
13631,A,Greece,18,0,0
1961,A,Norway,30,0,0
2261,A,Norway,34,0,0
7083,B,Greece,21,0,0
9554,B,Bulgaria,36,0,0
10133,B,Bulgaria,33,0,0
12807,B,Greece,38,0,0
13612,A,Greece,23,0,0
4172,A,Bulgaria,37,0,0
5746,A,Greece,21,0,0
10359,A,Bulgaria,34,0,0
11837,B,Bulgaria,33,0,0
12123,B,Bulgaria,33,0,0
13156,A,Bulgaria,26,0,0
13423,A,Greece,39,0,0
5716,A,Greece,31,0,0
7756,B,Bulgaria,30,0,0
7994,A,Italy,39,0,0
8853,A,Bulgaria,38,0,0
11198,A,Italy,32,0,0
12694,A,Bulgaria,23,0,0
13848,A,Greece,33,0,0
13882,A,Bulgaria,39,0,0
3640,B,Greece,36,0,0
5325,B,Norway,34,0,0
5415,B,Germany,39,0,0
10929,B,Germany,50,1,19.989999771118164
12913,A,Greece,38,0,0
292,A,Bulgaria,31,0,0
2751,B,Norway,21,0,0
4753,A,Bulgaria,23,0,0
4847,B,Greece,34,0,0
6316,A,Italy,29,0,0
7279,B,Italy,34,0,0
10261,B,Germany,55,4,99.96000099182129
10814,B,Bulgaria,19,0,0
11958,B,Germany,53,1,0.9900000095367432
12249,A,Germany,48,0,0
12517,B,Bulgaria,30,0,0
13721,A,Bulgaria,34,0,0
3813,A,Bulgaria,22,0,0
6785,B,Bulgaria,24,0,0
8016,B,Bulgaria,25,0,0
9190,A,Greece,19,0,0
9498,A,Greece,32,0,0
10180,B,Germany,51,0,0
10281,A,Greece,40,2,14.979999542236328
12025,A,Germany,43,4,35.959999322891235
12736,A,Germany,48,0,0
12936,A,Bulgaria,33,0,0
13006,B,Italy,33,0,0
13258,A,Italy,21,0,0
13473,A,Bulgaria,31,0,0
13908,A,Greece,29,0,0
13932,A,Bulgaria,22,0,0
5432,A,Italy,30,0,0
8656,A,Italy,36,0,0
10042,A,Germany,44,3,55.970001459121704
10506,B,Greece,25,0,0
11747,B,Greece,25,0,0
12531,A,Bulgaria,32,0,0
13009,A,Italy,24,0,0
13647,B,Bulgaria,32,0,0
13699,A,Italy,35,0,0
13705,A,Germany,45,0,0
7004,B,Greece,29,0,0
8625,A,Italy,21,0,0
9209,A,Greece,29,0,0
9450,B,Bulgaria,29,0,0
9667,A,Greece,19,0,0
10121,B,Bulgaria,26,0,0
11439,A,Bulgaria,34,0,0
11509,A,Greece,30,1,19.989999771118164
11964,B,Italy,36,0,0
12381,B,Norway,33,0,0
12398,B,Greece,40,0,0
12630,A,Bulgaria,28,0,0
12997,B,Italy,34,0,0
13266,B,Greece,37,1,4.989999771118164
13307,A,Bulgaria,36,0,0
13680,B,Italy,41,0,0
13876,B,Bulgaria,27,0,0
4622,A,Greece,37,0,0
5388,A,Bulgaria,29,0,0
5504,A,Italy,26,0,0
6403,A,Germany,44,0,0
7033,A,Greece,25,0,0
8479,B,Italy,31,0,0
9168,B,Greece,30,0,0
10003,A,Greece,20,0,0
12077,A,Greece,34,0,0
12446,B,Italy,26,1,9.989999771118164
12710,A,Bulgaria,28,0,0
13781,A,Greece,27,0,0
13928,A,Bulgaria,32,0,0
2013,B,Bulgaria,30,0,0
2816,B,Bulgaria,36,0,0
4019,A,Italy,35,0,0
5780,A,Bulgaria,28,0,0
8648,B,Italy,35,0,0
8705,A,Bulgaria,22,0,0
9351,B,Germany,47,0,0
9446,B,Bulgaria,39,0,0
10448,A,Greece,24,0,0
12530,B,Greece,23,0,0
12659,A,Bulgaria,35,1,0.9900000095367432
12719,A,Italy,33,1,0.9900000095367432
13549,A,Bulgaria,28,0,0
13917,A,Bulgaria,28,0,0
1795,A,Bulgaria,22,0,0
4882,B,Bulgaria,28,0,0
6663,B,Bulgaria,23,0,0
8551,B,Bulgaria,38,0,0
11455,A,Italy,38,0,0
11589,B,Norway,24,0,0
11665,B,Bulgaria,29,0,0
12580,A,Greece,32,0,0
13273,A,Italy,24,0,0
13341,A,Italy,32,0,0
13661,B,Bulgaria,28,0,0
13690,B,Italy,31,0,0
13853,B,Norway,32,0,0
1921,A,Bulgaria,37,0,0
3773,A,Greece,30,1,4.989999771118164
4508,B,Germany,47,0,0
6507,B,Bulgaria,39,0,0
7765,B,Italy,37,0,0
8126,B,Italy,32,0,0
8569,B,Germany,40,2,29.979999542236328
8912,A,Bulgaria,33,0,0
9672,B,Norway,37,0,0
